# ================================================================================,,,,,,,,,,,,,,,,,,,,,,,,
# DATASET  : Login Fraud Detection — Synthetic Cybersecurity Dataset,,,,,,,,,,,,,,,,,,,,,,,,
# AUTHOR   : Karanam Shrivasta,,,,,,,,,,,,,,,,,,,,,,,,
# PLATFORM : Kaggle,,,,,,,,,,,,,,,,,,,,,,,,
# VERSION  : 2.0  |  DATE: 2024,,,,,,,,,,,,,,,,,,,,,,,,
# ================================================================================,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# ⚠️  DISCLAIMER — PLEASE READ BEFORE USING THIS DATASET,,,,,,,,,,,,,,,,,,,,,,,,
# ================================================================================,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# 1. EDUCATIONAL PURPOSE ONLY,,,,,,,,,,,,,,,,,,,,,,,,
#    This dataset is generated STRICTLY for educational, research, and academic,,,,,,,,,,,,,,,,,,,,,,
#    purposes only. It is intended to help students and data scientists learn,,,,,,,,,,,,,,,,,,,,,,,,
#    machine learning concepts in the cybersecurity domain.,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# 2. FULLY SYNTHETIC DATA — NOT REAL,,,,,,,,,,,,,,,,,,,,,,,,
#    Every row, IP address, session ID, timestamp, and value in this dataset,,,,,,,,,,,,,,,,,,,,
#    is 100% synthetically generated using Python (numpy + random). This dataset,,,,,,,,,,,,,,,,,,,,,,,,
#    does NOT represent any real person, real network, real server, or real,,,,,,,,,,,,,,,,,,,,,
#    organization. Any resemblance to real-world data is purely coincidental.,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# 3. NO REAL IP ADDRESSES,,,,,,,,,,,,,,,,,,,,,,,,
#    The IP addresses included in this dataset are algorithmically constructed,,,,,,,,,,,,,,,,,,,,,,,,
#    fictional values. They do NOT correspond to any real device, user, ISP,,,,,,,,,,,,,,,,,,,,,,
#    or geographic location. They must NOT be used for any network scanning,,,,,,,,,,,,,,,,,,,,,,,,
#    targeting, or security testing on real infrastructure.,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# 4. NO REAL SESSION OR USER DATA,,,,,,,,,,,,,,,,,,,,,,,,
#    Session IDs are MD5 hashes of random float values and carry no meaning.,,,,,,,,,,,,,,,,,,,,,,,,
#    They do not represent real user sessions, cookies, or authentication tokens.,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# 5. PROHIBITED USES — DO NOT USE THIS DATASET FOR:,,,,,,,,,,,,,,,,,,,,,,,,
#    ✗  Training systems intended to attack real networks or systems,,,,,,,,,,,,,,,,,,,,,,,,
#    ✗  Building surveillance tools targeting real individuals,,,,,,,,,,,,,,,,,,,,,,,,
#    ✗  Any activity that violates local, national, or international law,,,,,,,,,,,,,,,,,,,,,,
#    ✗  Impersonation, fraud, or deception in any form,,,,,,,,,,,,,,,,,,,,,,
#    ✗  Commercial use without explicit written permission from the author,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# 6. ORIGINALITY,,,,,,,,,,,,,,,,,,,,,,,,
#    This dataset is original and does not copy, replicate, or derive from,,,,,,,,,,,,,,,,,,,,,,
#    any existing public dataset including KDD Cup 99, CICIDS2017, NSL-KDD,,,,,,,,,,,,,,,,,,,,,,
#    UNSW-NB15, or any other known cybersecurity benchmark dataset.,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# 7. NO WARRANTY,,,,,,,,,,,,,,,,,,,,,,,,
#    This dataset is provided 'as-is' without any warranty of accuracy,,,,,,,,,,,,,,,,,,,,,,,,
#    completeness, or fitness for any particular purpose. The author accepts,,,,,,,,,,,,,,,,,,,,,,,
#    no liability for any misuse or consequences arising from use of this data.,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# 8. ATTRIBUTION,,,,,,,,,,,,,,,,,,,,,,,,
#    If you use this dataset in any project, notebook, paper, or publication,,,,,,,,,,,,,,,,,,,,,
#    please credit: Karanam Shrivasta (Kaggle),,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# ================================================================================,,,,,,,,,,,,,,,,,,,,,,,,
# DATASET STATISTICS,,,,,,,,,,,,,,,,,,,,,,,,
# Total Rows         : 450,,,,,,,,,,,,,,,,,,,,,,,,
# Total Columns      : 25,,,,,,,,,,,,,,,,,,,,,,,,
# Legitimate Logins  : 270 (label = 0),,,,,,,,,,,,,,,,,,,,,,,,
# Fraudulent Logins  : 180 (label = 1),,,,,,,,,,,,,,,,,,,,,,,,
# Missing Values      : 0,,,,,,,,,,,,,,,,,,,,,,,,
# Duplicate Rows      : 0,,,,,,,,,,,,,,,,,,,,,,,,
# Target Column       : label  (0 = Legitimate, 1 = Fraudulent),,,,,,,,,,,,,,,,,,,,,,,
# ================================================================================,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN REFERENCE,,,,,,,,,,,,,,,,,,,,,,,,
# row_id                   — Unique row identifier,,,,,,,,,,,,,,,,,,,,,,,,
# session_id               — Anonymized fictional session hash (MD5 of random),,,,,,,,,,,,,,,,,,,,,,,,
# timestamp                — Simulated login date and time (YYYY-MM-DD HH:MM:SS),,,,,,,,,,,,,,,,,,,,,,,,
# src_ip                   — Synthetic source IP address (NOT real),,,,,,,,,,,,,,,,,,,,,,,,
# dst_port                 — Destination port number,,,,,,,,,,,,,,,,,,,,,,,,
# country_code             — ISO 2-letter country code,,,,,,,,,,,,,,,,,,,,,,,,
# user_agent               — HTTP User-Agent string of client,,,,,,,,,,,,,,,,,,,,,,,,
# login_attempts_last_1h   — Failed login attempts from IP in last 1 hour,,,,,,,,,,,,,,,,,,,,,,,,
# failed_logins_last_24h   — Total failed logins from IP in last 24 hours,,,,,,,,,,,,,,,,,,,,,,,,
# session_duration_sec     — Duration of the session in seconds,,,,,,,,,,,,,,,,,,,,,,,,
# bytes_sent               — Bytes sent by client during session,,,,,,,,,,,,,,,,,,,,,,,,
# bytes_received           — Bytes received by client during session,,,,,,,,,,,,,,,,,,,,,,,,
# num_requests_per_session — Number of HTTP requests made in session,,,,,,,,,,,,,,,,,,,,,,,,
# password_entropy         — Shannon entropy of the attempted password (0-6),,,,,,,,,,,,,,,,,,,,,,,,
# account_age_days         — Age of target account in days,,,,,,,,,,,,,,,,,,,,,,,,
# is_vpn                   — 1 if traffic appears to come through a VPN,,,,,,,,,,,,,,,,,,,,,,,,
# is_tor_exit_node         — 1 if source IP is a known Tor exit node,,,,,,,,,,,,,,,,,,,,,,,,
# device_fingerprint_match — 1 if device matches account's known device profile,,,,,,,,,,,,,,,,,,,,,,,,
# geo_velocity_kmph        — Estimated impossible travel speed since last login,,,,,,,,,,,,,,,,,,,,,,,,
# new_device               — 1 if login is from a device never seen for account,,,,,,,,,,,,,,,,,,,,,,,,
# captcha_triggered        — 1 if CAPTCHA challenge was issued during session,,,,,,,,,,,,,,,,,,,,,,,,
# login_hour               — Hour of day when login occurred (0-23),,,,,,,,,,,,,,,,,,,,,,,,
# weekend_login            — 1 if login occurred on a Saturday or Sunday,,,,,,,,,,,,,,,,,,,,,,,,
# payload_anomaly_score    — Anomaly score of request payload content (0.0-1.0),,,,,,,,,,,,,,,,,,,,,,,,
# label                    — TARGET: 0 = Legitimate Login, 1 = Fraudulent Login,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# ================================================================================,,,,,,,,,,,,,,,,,,,,,,,,
# This report and dataset was generated by Karanam Shrivasta,,,,,,,,,,,,,,,,,,,,,,,,
# For educational and non-commercial use only.,,,,,,,,,,,,,,,,,,,,,,,,
# ================================================================================,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
row_id,session_id,timestamp,src_ip,dst_port,country_code,user_agent,login_attempts_last_1h,failed_logins_last_24h,session_duration_sec,bytes_sent,bytes_received,num_requests_per_session,password_entropy,account_age_days,is_vpn,is_tor_exit_node,device_fingerprint_match,geo_velocity_kmph,new_device,captcha_triggered,login_hour,weekend_login,payload_anomaly_score,label
38,864bfa1a99640adf,01-09-2024 04:49,192.168.195.77,443,NL,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,0,0,2388,6711,68201,30,5.38,649,0,0,1,3.6,0,0,9,0,0.263,0
39,c1c1e2e22d381d0c,29-06-2024 04:16,194.253.170.85,8080,BR,python-requests/2.28.1,7,40,76,1691,2982,321,2.93,57,1,0,0,7680.6,0,1,1,0,0.99,1
40,06112837f089d85b,10-08-2024 22:48,203.114.103.51,443,NG,sqlmap/1.7,6,26,49,1076,2857,6,2.79,55,1,0,0,7345.2,0,1,5,0,0.94,1
41,86a8dd35d2de3f1d,03-11-2024 15:21,192.168.226.226,80,SG,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/537,0,2,3411,9021,77283,30,5.53,1064,0,0,1,101.9,0,0,19,0,0.098,0
42,1d835bf478e03f40,29-01-2024 16:31,114.25.221.93,443,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/537,1,3,234,10641,74914,72,5.41,1179,0,0,1,16.5,0,0,20,0,0.07,0
43,308b6200deb16ac7,21-12-2024 14:08,77.191.51.162,443,IN,Mozilla/5.0 (X11; Linux x86_64) Firefox/121,1,1,639,7716,37187,21,5.84,470,0,0,1,116.3,0,0,19,0,0.179,0
44,735e539f8a429b99,08-07-2024 22:16,45.246.141.35,443,PK,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120,1,20,8,2075,2628,300,2.67,5,0,0,0,3591.8,1,0,4,1,0.556,1
45,87011d7f21d5d511,05-08-2024 02:03,185.135.49.4,3389,PK,Go-http-client/1.1,1,30,77,1995,3693,489,2.79,10,1,0,0,5389.8,1,1,0,0,0.603,1
46,216886a57c824131,14-07-2024 18:35,192.168.141.147,443,JP,Mozilla/5.0 (Android 13; Mobile) Chrome/119,2,2,2508,13868,31384,55,3.81,1558,0,0,1,82.8,0,1,13,0,0.068,0
47,a5069d97d72501ac,18-03-2024 01:12,103.220.84.49,8443,SG,Mozilla/5.0 (Android 13; Mobile) Chrome/119,2,4,1133,979,63165,57,4.88,1795,0,0,1,44.9,0,1,11,0,0.101,0
48,5854534bd37d2335,11-02-2024 03:09,62.138.129.57,443,NG,masscan/1.3,9,28,37,1636,2996,285,1.86,24,1,0,0,10110.2,1,1,3,1,0.501,1
49,1327f981b95864e5,12-04-2024 16:42,203.162.146.200,443,US,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120,0,2,2873,4191,55729,34,4.09,637,0,0,1,107.8,0,0,21,0,0.193,0
50,b9153155a0bf6af0,23-08-2024 09:50,192.168.0.194,443,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,2,0,647,11204,60325,70,3.94,1539,0,0,1,12.8,0,1,20,0,0.296,0
51,05481b9a1a307372,21-05-2024 10:55,192.168.217.195,443,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,0,4,1470,12080,11626,13,5.78,77,0,0,1,38.6,0,0,12,0,0.287,0
52,fe746f6eb1bc7024,19-12-2024 01:34,114.46.42.179,8080,BR,libwww-perl/6.72,9,15,73,520,3295,63,1.82,58,1,0,0,4166.1,1,0,5,1,0.917,1
53,24f7fe1df1b4ead2,15-04-2024 20:02,192.168.41.6,443,GB,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,0,3,1053,12150,42094,8,4.19,1038,0,0,1,2,0,0,16,0,0.178,0
54,ada65c44051ebd51,09-05-2024 04:50,77.159.150.165,443,NG,libwww-perl/6.72,6,39,23,1435,2678,320,1.36,56,0,0,0,11147.9,1,1,23,0,0.624,1
55,a661653dc56a386f,10-10-2024 15:35,192.168.85.3,8443,AU,Mozilla/5.0 (Android 13; Mobile) Chrome/119,2,2,1009,5547,38253,100,4.05,1361,0,0,0,34.6,0,1,18,1,0.117,0
56,92e7a48171bd53c4,06-05-2024 02:54,103.60.215.60,8080,RU,Go-http-client/1.1,9,43,39,943,3262,389,1.58,40,1,0,0,2759.8,0,1,5,0,0.863,1
57,aa2d390c3d4c3237,09-10-2024 12:57,192.168.91.116,443,CA,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,2,1,2577,5107,17390,39,4.29,1401,0,0,1,58.8,0,1,10,0,0.236,0
58,652766c3c5ef408c,08-05-2024 15:25,103.52.11.150,443,SG,Mozilla/5.0 (X11; Linux x86_64) Firefox/121,1,0,157,12460,50528,10,4.69,527,0,0,1,23.8,0,0,19,0,0.247,0
59,12db1ed20b25ee9c,07-06-2024 12:00,203.225.32.40,443,GB,Mozilla/5.0 (X11; Linux x86_64) Firefox/121,0,1,2795,3405,49835,116,4.53,662,0,0,1,5.4,0,0,15,1,0.238,0
60,581c40715040687a,12-04-2024 23:26,203.136.62.163,80,AU,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,0,2,2776,3488,49643,41,3.61,1863,0,0,1,118.5,0,0,15,0,0.011,0
61,4a924a1b30a73ac9,09-12-2024 16:12,185.49.182.121,443,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,0,1,2536,8237,21160,42,4.03,1889,0,0,1,5.8,0,0,13,0,0.263,0
62,d30afcbf55352c9f,30-04-2024 02:07,62.44.1.119,443,UA,masscan/1.3,2,10,41,2638,3064,1,2.36,51,1,1,0,7280.8,0,1,4,1,0.888,1
63,a3b34bd25ef9ab3f,27-03-2024 22:23,203.133.195.104,22,UA,Mozilla/5.0 (X11; Linux x86_64) Firefox/121,1,11,4,422,2423,146,3.08,13,0,0,0,11922.5,1,0,0,0,0.835,1
64,aca2a02e6d83b872,01-11-2024 17:38,172.27.127.254,80,DE,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/537,1,1,1571,10249,24249,73,5.43,1634,0,0,1,82.1,0,0,13,0,0.159,0
65,7ce8a65e114371fb,01-12-2024 01:26,91.246.181.229,3389,IR,masscan/1.3,6,41,17,1861,1750,420,1.15,15,0,1,0,10899.3,1,1,0,0,0.717,1
66,fce47952af2171f9,20-06-2024 02:29,185.123.180.118,80,NG,curl/7.88.1,4,8,71,228,4885,11,1.48,58,1,0,0,10949.5,0,1,22,0,0.817,1
67,141ee8917849ca1b,07-07-2024 22:28,103.74.71.57,8080,PK,libwww-perl/6.72,3,25,85,670,1833,178,2.5,15,1,0,0,3976.8,1,1,0,1,0.974,1
68,372c59832a3463e4,25-10-2024 01:46,203.55.102.130,22,PK,sqlmap/1.7,8,38,58,912,3137,5,2.09,28,1,1,0,4964.1,1,0,4,0,0.884,1
69,9002a34abc147b63,07-03-2024 15:19,194.224.204.190,443,US,Mozilla/5.0 (Android 13; Mobile) Chrome/119,2,4,872,6120,49816,81,3.96,1619,0,0,1,77.3,1,1,18,0,0.167,0
70,169be536c7c42779,13-01-2024 22:40,172.97.56.3,22,RU,Go-http-client/1.1,1,32,13,975,3887,347,1.46,30,0,0,1,992.9,0,1,23,1,0.837,1
71,29ce98541b9248bf,01-12-2024 16:40,172.14.173.55,8443,FR,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/537,1,4,1699,13484,71465,44,5.52,805,0,0,0,73.1,0,0,7,1,0.282,0
72,b29ee094b69191d3,01-09-2024 02:26,77.29.179.218,443,RU,Nikto/2.1.6,8,10,61,2496,2876,261,2.54,52,1,0,0,7077.8,1,1,1,1,0.633,1
73,5f7aa8747ff94b68,03-04-2024 09:50,77.73.203.142,443,CA,Mozilla/5.0 (Android 13; Mobile) Chrome/119,2,0,1482,7075,63235,16,5.79,1527,0,0,0,87.7,0,1,16,0,0.029,0
74,d7518e610dae1f48,07-09-2024 23:42,203.93.107.222,443,RU,masscan/1.3,8,25,82,1211,4565,78,2.07,40,0,0,0,1800.8,0,1,22,0,0.898,1
75,26eb660b657641d1,01-03-2024 09:21,114.250.59.220,8443,NL,Mozilla/5.0 (Android 13; Mobile) Chrome/119,1,2,3171,964,26919,25,5.64,558,0,0,1,97.5,1,0,18,0,0.268,0
76,01def82156ea0864,24-05-2024 08:53,103.206.20.242,8443,DE,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,1,3,3589,14380,70577,43,4.7,250,0,0,1,20.2,0,0,7,1,0.28,0
77,ac8c5f5794367c58,12-07-2024 10:18,192.168.123.7,8443,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/537,0,4,3572,6778,49464,67,5.81,1924,1,0,1,55.4,0,0,15,0,0.152,0
78,1f4b3ad73757492d,29-02-2024 01:53,103.141.250.193,8080,VN,Mozilla/5.0 (Android 13; Mobile) Chrome/119,3,39,35,337,1485,164,3.07,47,0,0,0,3750.3,1,1,5,0,0.594,1
79,132c3981e985b61a,16-09-2024 15:00,192.168.73.44,80,SG,Mozilla/5.0 (X11; Linux x86_64) Firefox/121,0,1,272,4084,25160,105,5.09,356,0,0,1,6.3,1,0,7,1,0.029,0
80,11b41c8ccab982da,30-11-2024 16:02,192.168.23.19,443,NL,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,2,0,1472,3030,40314,52,5.85,1546,0,0,1,106.6,0,1,19,0,0.228,0
81,67f5f5f2affc2979,06-08-2024 05:49,103.87.206.83,8080,UA,masscan/1.3,3,6,80,2129,993,241,3.06,47,0,1,0,6020.5,1,1,4,0,0.822,1
82,9ac0c4cecc670b50,09-05-2024 08:40,62.135.107.9,80,GB,Mozilla/5.0 (X11; Linux x86_64) Firefox/121,0,1,375,2611,67208,40,3.87,1061,0,0,1,42.5,0,0,21,0,0.043,0
83,df5061c0ba74ff50,17-11-2024 08:36,192.168.61.127,443,FR,Mozilla/5.0 (Android 13; Mobile) Chrome/119,0,2,2289,11757,18434,50,3.96,1279,0,0,1,22.2,0,0,7,0,0.092,0
84,e83a579c02a094bb,15-11-2024 17:57,192.168.228.43,8443,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,0,0,1990,2467,23417,70,5.8,894,0,0,1,54.4,0,0,7,0,0.294,0
85,d1141a4f5052a76c,06-02-2024 05:08,91.220.69.38,8080,VN,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120,5,36,44,2614,3852,301,2.78,6,1,0,0,4550.8,1,1,5,0,0.585,1
86,7ea2259eb78293c5,21-10-2024 03:41,45.248.67.21,80,PK,Go-http-client/1.1,8,46,10,1160,2086,474,2.26,54,0,1,0,1604.9,1,1,2,0,0.665,1
87,3772725f4f22b659,07-12-2024 04:47,62.0.224.216,80,BR,Nikto/2.1.6,8,10,31,2480,1367,171,2.82,1,0,0,0,6481.5,0,1,5,0,0.97,1
88,3d02704e73d68dad,06-08-2024 22:18,172.185.204.232,443,JP,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,1,1,1181,3173,30348,12,4.25,406,1,0,1,57.7,0,0,14,1,0.081,0
89,019903ae8a04ca95,13-10-2024 05:35,192.168.244.201,443,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/537,2,1,564,10043,66752,20,4.7,1127,0,0,1,87.8,0,1,9,0,0.3,0
90,0ecc38cae01c12bb,14-11-2024 00:09,192.168.12.73,443,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,1,1,2030,5359,2057,111,5.98,1666,0,0,1,70.3,0,0,18,0,0.053,0
91,82e1130054c62575,25-05-2024 22:34,91.129.56.119,8443,JP,Mozilla/5.0 (X11; Linux x86_64) Firefox/121,0,1,3591,11657,71157,113,4.08,1335,0,0,1,5.3,0,0,9,0,0.271,0
92,670914e9a2558d7a,06-04-2024 21:14,192.168.202.55,443,NL,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/537,0,1,956,5392,20543,106,3.52,566,0,0,0,44.7,0,0,20,0,0.087,0
93,504b2158a21ed8fe,04-06-2024 09:18,114.121.182.1,443,SG,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,0,3,577,2571,19337,88,4.32,1069,0,0,1,114.5,0,0,8,1,0.155,0
94,a876dcba88dc049d,20-11-2024 20:29,192.168.193.93,443,GB,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120,1,4,1746,1315,63640,47,4.03,1578,0,0,1,117.7,0,0,11,0,0.138,0
95,1f6a643fc6fcce3a,01-05-2024 16:17,192.168.247.214,443,JP,Mozilla/5.0 (X11; Linux x86_64) Firefox/121,1,0,2838,3471,66346,22,4.72,1381,0,0,1,86.4,0,0,12,0,0.183,0
96,b2c76168a649a893,27-02-2024 14:11,103.248.160.218,80,FR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120,1,0,2277,12167,69259,119,5.64,1673,0,0,1,102.9,0,0,19,0,0.003,0
97,c910f35dcd5cbbcc,27-05-2024 04:11,185.132.190.61,22,RO,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,2,20,15,1714,2196,11,2.12,51,0,1,0,3543.1,1,1,23,0,0.683,1
98,cd2ff77d78cf9d74,06-08-2024 00:00,103.93.116.117,443,NG,Nikto/2.1.6,9,46,50,2170,3576,8,1.45,21,1,1,0,5776.9,1,1,3,1,0.677,1
99,e41c098963b260e3,23-02-2024 03:48,185.1.200.75,80,RU,libwww-perl/6.72,4,32,56,497,4610,8,1.51,9,1,0,0,11377.9,1,0,23,0,0.796,1
100,63797edf6a681d35,03-05-2024 04:27,194.243.95.32,22,IR,libwww-perl/6.72,1,42,49,1976,1022,199,2.77,28,0,0,0,9331.2,1,1,2,1,0.651,1
101,d6d853df58fb0d88,31-05-2024 15:50,194.48.128.233,443,NL,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120,2,2,2799,3761,69052,13,5.91,483,1,0,1,33.5,0,1,17,0,0.222,0
102,3b1406f1ed9dc7b0,15-02-2024 23:16,203.188.133.103,443,RU,curl/7.88.1,9,21,76,883,3523,202,1.45,28,0,0,0,3543.8,1,0,23,0,0.898,1
103,7f11e85d24a3504a,05-04-2024 22:40,62.29.231.217,443,NG,Go-http-client/1.1,4,24,15,1110,1245,240,2.17,19,1,0,0,10174.9,0,1,3,0,0.576,1
104,56f5110631a24d48,16-06-2024 04:02,192.168.45.176,443,SG,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,0,2,1711,4833,19890,70,5.96,1800,0,0,1,2.7,0,0,15,0,0.134,0
105,05c09a226a2728c2,17-01-2024 11:57,45.52.202.203,8443,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,0,3,2570,6577,34904,11,4.71,1660,0,0,1,68.8,1,0,15,0,0.283,0
106,5f7f0725c61f7503,10-05-2024 08:57,192.168.114.225,443,IN,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,2,1,2097,3570,67779,14,4.64,1502,1,0,1,39.5,0,1,11,0,0.121,0
107,680b65e335e81cf7,09-05-2024 23:09,192.168.199.121,8443,AU,Mozilla/5.0 (Android 13; Mobile) Chrome/119,1,0,2624,1225,35132,87,3.94,735,0,0,1,62.8,0,0,19,1,0.191,0
108,4727f223378d5ef3,07-10-2024 01:21,185.209.145.160,80,PK,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,2,42,29,1593,2241,124,2.16,39,1,0,0,4491.2,1,1,23,0,0.633,1
109,613442fe641f0015,02-05-2024 22:29,192.168.134.226,80,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/537,0,0,149,3894,57550,53,5.73,1099,0,0,1,110.4,0,0,16,0,0.274,0
110,95713a157cf5e5b9,23-12-2024 17:43,192.168.87.171,80,DE,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120,2,2,1345,13419,18628,14,4.81,816,0,0,1,5.2,0,1,12,0,0.195,0
111,1bbd50844b74a482,02-05-2024 23:05,172.231.243.240,8080,RO,python-requests/2.28.1,2,23,15,1092,1423,495,2.17,44,1,1,0,6310.5,1,0,0,0,0.748,1
112,ee9190af9e1bfcef,04-03-2024 22:44,194.62.6.31,22,IR,Nikto/2.1.6,1,24,2,1427,952,12,2.15,21,1,0,0,10921.7,0,0,4,0,0.921,1
113,397ce46d2fcfa635,16-11-2024 22:51,172.179.44.105,80,RO,libwww-perl/6.72,5,9,5,2086,4078,99,2.56,52,1,0,1,1496.3,1,1,5,0,0.838,1
114,9e02b695987d7ee3,17-07-2024 03:54,77.213.189.21,443,RO,libwww-perl/6.72,2,10,18,1671,3607,390,1.39,46,0,1,0,1092.7,1,1,2,0,0.474,1
115,539ac34a23ecb00b,03-08-2024 15:36,192.168.172.176,443,FR,Mozilla/5.0 (Android 13; Mobile) Chrome/119,1,3,3458,1799,61639,48,5.02,1923,1,0,1,110.2,0,0,11,0,0.067,0
116,ea63b2fa5e44bff1,28-05-2024 04:10,172.29.37.187,80,BR,python-requests/2.28.1,8,45,20,811,2953,311,1.03,16,0,0,0,1224,1,0,4,0,0.881,1
117,779470fa53c4715c,07-08-2024 17:58,62.103.248.22,80,IN,Mozilla/5.0 (X11; Linux x86_64) Firefox/121,1,3,657,3458,58074,114,5.14,1012,0,0,1,59.3,0,0,20,0,0.125,0
118,77599c5976ac74c4,20-12-2024 02:52,77.163.146.109,80,NG,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120,5,44,12,2392,2605,263,1.99,44,0,0,0,8491,1,1,3,1,0.418,1
119,72c795c024863cda,10-11-2024 03:21,194.60.254.119,443,GB,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/537,2,3,2478,3417,78374,59,4.7,1436,0,0,1,45.9,0,1,11,0,0.114,0
120,14e19c53559b04b8,05-07-2024 00:38,192.168.16.194,443,US,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/Safari,2,2,2216,14316,67836,98,3.94,945,0,0,1,10.6,0,1,8,0,0.11,0
121,6187418b1dd47d38,11-04-2024 15:41,194.85.9.25,80,CA,Mozilla/5.0 (Android 13; Mobile) Chrome/119,1,1,2341,9211,4062,57,3.74,1298,1,0,1,63.7,0,0,13,0,0.087,0
122,4e2453111cde8707,06-08-2024 15:57,192.168.225.139,80,FR,Mozilla/5.0 (X11; Linux x86_64) Firefox/121,2,3,1712,11742,78911,93,5.76,496,0,0,1,100.5,0,1,13,0,0.168,0
123,8367897c7e52e3f9,01-07-2024 18:53,192.168.181.239,8443,SG,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120,1,1,661,9482,68997,25,5.02,975,0,0,1,42.6,0,0,7,0,0.175,0
124,e07075eeab4cc430,12-02-2024 18:51,192.168.154.19,443,FR,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120,1,1,2547,7055,71315,93,5.39,1835,0,0,1,109.6,0,0,10,1,0.085,0
125,2e14c4781bdab93b,30-08-2024 23:49,103.29.91.218,8080,PK,Nikto/2.1.6,8,47,49,1579,2254,260,2.68,18,0,0,0,9642.2,1,1,2,0,0.919,1
126,9d40b9389b4833ef,21-09-2024 08:23,114.234.105.158,8443,JP,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/537,0,4,1196,9937,52633,53,4.71,930,0,0,1,26.5,0,0,21,0,0.249,0
